route_id,service_id,trip_id,direction_id,shape_id
"1","663_87820","663_2269108","0","1405628074"
"1","663_87820","663_2269109","0","1405628074"
"1","663_87820","663_2269110","0","1405628074"
"1","663_87820","663_2269111","0","1405628074"
"1","663_87820","663_2269112","0","1405628074"
"1","663_87820","663_2269113","0","1405628074"
"1","663_87820","663_2269114","0","1405628074"
"1","663_87820","663_2269115","0","1405628074"
"1","663_87820","663_2269116","0","1405628074"
"1","663_87820","663_2269117","0","1405628074"
"1","663_87820","663_2269118","0","1405628074"
"1","663_87820","663_2269119","0","1405628074"
"1","663_87820","663_2269120","0","1405628074"
"1","663_87820","663_2269121","1","2365011443"
"1","663_87820","663_2269122","1","2365011443"
"1","663_87820","663_2269123","1","2365011443"
"1","663_87820","663_2269124","1","2365011443"
"1","663_87820","663_2269125","1","2365011443"
"1","663_87820","663_2269126","1","2365011443"
"1","663_87820","663_2269127","1","2365011443"
"1","663_87820","663_2269128","1","2365011443"
"1","663_87820","663_2269129","1","2365011443"
"1","663_87820","663_2269130","1","2365011443"
"1","663_87820","663_2269131","1","2365011443"
"1","663_87820","663_2269132","1","2365011443"
"1","663_87820","663_2269133","1","2365011443"
"1","663_87820","663_2269134","0","1405628074"
"1","663_87820","663_2269135","0","1405628074"
"1","663_87820","663_2269136","0","1405628074"
"1","663_87820","663_2269137","0","1405628074"
"1","663_87820","663_2269138","0","1405628074"
"1","663_87820","663_2269139","0","1405628074"
"1","663_87820","663_2269140","0","1405628074"
"1","663_87820","663_2269141","0","1405628074"
"1","663_87820","663_2269142","0","1405628074"
"1","663_87820","663_2269143","0","1405628074"
"1","663_87820","663_2269144","0","1405628074"
"1","663_87820","663_2269145","0","1405628074"
"1","663_87820","663_2269146","1","2365011443"
"1","663_87820","663_2269147","1","2365011443"
"1","663_87820","663_2269148","1","2365011443"
"1","663_87820","663_2269149","1","2365011443"
"1","663_87820","663_2269150","1","2365011443"
"1","663_87820","663_2269151","1","2365011443"
"1","663_87820","663_2269152","1","2365011443"
"1","663_87820","663_2269153","1","2365011443"
"1","663_87820","663_2269154","1","2365011443"
"1","663_87820","663_2269155","1","2365011443"
"1","663_87820","663_2269156","1","2365011443"
"1","663_87820","663_2269157","1","2397098160"
"1","663_87820","663_2269158","1","1352111912"
"1","663_87820","663_2269159","0","1405628074"
"1","663_87820","663_2269160","0","1405628074"
"1","663_87820","663_2269161","1","2365011443"
"1","663_87820","663_2269162","1","2397098160"
"1","663_87822","663_2269206","0","1405628074"
"1","663_87822","663_2269207","0","1405628074"
"1","663_87822","663_2269208","0","1405628074"
"1","663_87822","663_2269209","0","1405628074"
"1","663_87822","663_2269210","0","1405628074"
"1","663_87822","663_2269211","0","1405628074"
"1","663_87822","663_2269212","0","1405628074"
"1","663_87822","663_2269213","0","1405628074"
"1","663_87822","663_2269214","0","1405628074"
"1","663_87822","663_2269215","0","1405628074"
"1","663_87822","663_2269216","0","1405628074"
"1","663_87822","663_2269217","0","1405628074"
"1","663_87822","663_2269218","0","1405628074"
"1","663_87822","663_2269219","0","1405628074"
"1","663_87822","663_2269220","1","2365011443"
"1","663_87822","663_2269221","1","2365011443"
"1","663_87822","663_2269222","1","2365011443"
"1","663_87822","663_2269223","1","2365011443"
"1","663_87822","663_2269224","1","2365011443"
"1","663_87822","663_2269225","1","2365011443"
"1","663_87822","663_2269226","1","2365011443"
"1","663_87822","663_2269227","1","2365011443"
"1","663_87822","663_2269228","1","2365011443"
"1","663_87822","663_2269229","1","2365011443"
"1","663_87822","663_2269230","1","2365011443"
"1","663_87822","663_2269231","1","2365011443"
"1","663_87822","663_2269232","1","2365011443"
"1","663_87822","663_2269233","1","2397098160"
"1","663_87822","663_2269234","0","1405628074"
"1","663_87822","663_2269235","0","1405628074"
"1","663_87822","663_2269236","0","1405628074"
"1","663_87822","663_2269237","0","1405628074"
"1","663_87822","663_2269238","0","1405628074"
"1","663_87822","663_2269239","0","1405628074"
"1","663_87822","663_2269240","0","1405628074"
"1","663_87822","663_2269241","0","1405628074"
"1","663_87822","663_2269242","0","1405628074"
"1","663_87822","663_2269243","0","1405628074"
"1","663_87822","663_2269244","0","1405628074"
"1","663_87822","663_2269245","0","1405628074"
"1","663_87822","663_2269246","0","1405628074"
"1","663_87822","663_2269247","1","2365011443"
"1","663_87822","663_2269248","1","2365011443"
"1","663_87822","663_2269249","1","2365011443"
"1","663_87822","663_2269250","1","2365011443"
"1","663_87822","663_2269251","1","2365011443"
"1","663_87822","663_2269252","1","2365011443"
"1","663_87822","663_2269253","1","2365011443"
"1","663_87822","663_2269254","1","2365011443"
"1","663_87822","663_2269255","1","2365011443"
"1","663_87822","663_2269256","1","2365011443"
"1","663_87822","663_2269257","1","2365011443"
"1","663_87822","663_2269258","1","2365011443"
"1","663_87822","663_2269259","1","2365011443"
"1","663_87823","663_2269260","0","1405628074"
"1","663_87823","663_2269261","1","2365011443"
"1","663_87823","663_2269262","0","1405628074"
"1","663_87823","663_2269263","1","2365011443"
"1","663_87823","663_2269264","0","1405628074"
"1","663_87823","663_2269265","1","2365011443"
"1","663_87823","663_2269266","0","1405628074"
"1","663_87823","663_2269267","1","2365011443"
"1","663_87823","663_2269268","0","1405628074"
"1","663_87823","663_2269269","1","2365011443"
"1","663_87823","663_2269270","0","1405628074"
"1","663_87823","663_2269271","1","2365011443"
"1","663_87823","663_2269272","0","1405628074"
"1","663_87823","663_2269273","1","2365011443"
"1","663_87823","663_2269274","0","1405628074"
"1","663_87823","663_2269275","1","2365011443"
"1","663_87823","663_2269276","0","1405628074"
"1","663_87823","663_2269277","1","2365011443"
"1","663_87823","663_2269278","0","1405628074"
"1","663_87823","663_2269279","1","2365011443"
"1","663_87823","663_2269280","0","1405628074"
"1","663_87823","663_2269281","1","2365011443"
"1","663_87823","663_2269282","0","1405628074"
"1","663_87823","663_2269283","1","2365011443"
"1","663_87823","663_2269284","0","1405628074"
"1","663_87823","663_2269285","1","2365011443"
"1","663_87823","663_2269286","0","1405628074"
"1","663_87823","663_2269287","1","2397098160"
"1","663_96354","663_2617875","0","1405628074"
"1","663_96354","663_2617876","0","1405628074"
"1","663_96354","663_2617877","0","1405628074"
"1","663_96354","663_2617879","0","1405628074"
"1","663_96354","663_2617880","0","1405628074"
"1","663_96354","663_2617881","0","1405628074"
"1","663_96354","663_2617882","0","1405628074"
"1","663_96354","663_2617883","0","1405628074"
"1","663_96354","663_2617884","0","1405628074"
"1","663_96354","663_2617885","0","1405628074"
"1","663_96354","663_2617886","0","1405628074"
"1","663_96354","663_2617887","0","1405628074"
"1","663_96354","663_2617888","1","2365011443"
"1","663_96354","663_2617889","1","2365011443"
"1","663_96354","663_2617890","1","2365011443"
"1","663_96354","663_2617891","1","2365011443"
"1","663_96354","663_2617892","1","2365011443"
"1","663_96354","663_2617893","1","2365011443"
"1","663_96354","663_2617894","1","2365011443"
"1","663_96354","663_2617895","1","2365011443"
"1","663_96354","663_2617896","1","2365011443"
"1","663_96354","663_2617897","1","2365011443"
"1","663_96354","663_2617898","1","2365011443"
"1","663_96354","663_2617899","1","2365011443"
"1","663_96354","663_2617900","1","2365011443"
"1","663_96354","663_2617901","1","2397098160"
"1","663_96354","663_2617902","0","1405628074"
"1","663_96354","663_2617903","0","1405628074"
"1","663_96354","663_2617904","0","1405628074"
"1","663_96354","663_2617905","0","1405628074"
"1","663_96354","663_2617906","0","1405628074"
"1","663_96354","663_2617907","0","1405628074"
"1","663_96354","663_2617908","0","1405628074"
"1","663_96354","663_2617909","0","1405628074"
"1","663_96354","663_2617910","0","1405628074"
"1","663_96354","663_2617911","1","2365011443"
"1","663_96354","663_2617912","1","2365011443"
"1","663_96354","663_2617913","1","2365011443"
"1","663_96354","663_2617914","1","2365011443"
"1","663_96354","663_2617915","1","2365011443"
"1","663_96354","663_2617916","1","2365011443"
"1","663_96354","663_2617917","1","2365011443"
"1","663_96354","663_2617918","0","1046992476"
"1","663_96354","663_2617919","0","1374204229"
"101","663_94304","663_2556056","0","733330110"
"101","663_94304","663_2556057","0","733330110"
"101","663_94304","663_2556058","0","733330110"
"101","663_94304","663_2556059","0","733330110"
"101","663_94304","663_2556060","0","733330110"
"101","663_94304","663_2556062","0","733330110"
"101","663_94304","663_2556063","0","733330110"
"101","663_94304","663_2556067","0","733330110"
"101","663_94304","663_2556068","0","733330110"
"101","663_94304","663_2556072","0","733330110"
"101","663_94304","663_2556073","0","733330110"
"101","663_94304","663_2556074","0","733330110"
"101","663_94304","663_2556075","0","733330110"
"101","663_94304","663_2556076","0","733330110"
"101","663_94304","663_2556080","0","733330110"
"101","663_94304","663_2556082","0","733330110"
"101","663_94304","663_2556089","0","733330110"
"101","663_94304","663_2556091","0","733330110"
"101","663_94304","663_2556092","0","733330110"
"101","663_94304","663_2556094","0","733330110"
"101","663_94304","663_2556096","0","733330110"
"101","663_94304","663_2556099","0","733330110"
"101","663_94304","663_2556100","0","733330110"
"101","663_94304","663_2556101","0","733330110"
"101","663_94304","663_2556103","0","733330110"
"101","663_94304","663_2556104","0","733330110"
"101","663_94304","663_2556106","0","733330110"
"101","663_94304","663_2556107","0","134973413"
"101","663_94304","663_2556109","0","733330110"
"101","663_94304","663_2556112","0","733330110"
"101","663_94304","663_2556116","0","733330110"
"101","663_94304","663_2556117","0","733330110"
"101","663_94304","663_2556118","0","733330110"
"101","663_94310","663_2556219","0","733330110"
"101","663_94312","663_2556246","0","733330110"
"101","663_94312","663_2556252","0","733330110"
"101","663_94312","663_2556253","0","733330110"
"101","663_94312","663_2556256","0","733330110"
"101","663_94312","663_2556258","0","733330110"
"101","663_94312","663_2556260","0","733330110"
"101","663_94312","663_2556264","0","733330110"
"101","663_94312","663_2556266","0","733330110"
"101","663_94312","663_2556267","0","733330110"
"101","663_94312","663_2556268","0","733330110"
"101","663_94312","663_2556269","0","733330110"
"101","663_94312","663_2556270","0","733330110"
"101","663_94312","663_2556271","0","733330110"
"101","663_94312","663_2556272","0","733330110"
"101","663_94312","663_2556273","0","733330110"
"101","663_94312","663_2556274","0","134973413"
"101","663_94312","663_2556275","1","1168462294"
"101","663_94312","663_2556277","1","1168462294"
"101","663_94312","663_2556281","0","733330110"
"101","663_94312","663_2556282","0","733330110"
"101","663_94312","663_2556283","0","733330110"
"101","663_94313","663_2556284","0","1442987285"
"101","663_94304","663_2556410","1","3279824713"
"101","663_94310","663_2556415","1","434610833"
"101","663_94304","663_2556418","1","434610833"
"101","663_94312","663_2556420","1","434610833"
"101","663_94310","663_2556423","1","434610833"
"101","663_94304","663_2556426","1","434610833"
"101","663_94312","663_2556430","1","434610833"
"101","663_94304","663_2556434","1","434610833"
"101","663_94312","663_2556438","1","434610833"
"101","663_94304","663_2556440","1","434610833"
"101","663_94304","663_2556444","1","434610833"
"101","663_94304","663_2556446","1","434610833"
"101","663_94312","663_2556449","1","434610833"
"101","663_94304","663_2556451","1","434610833"
"101","663_94312","663_2556455","1","434610833"
"101","663_94304","663_2556457","1","434610833"
"101","663_94312","663_2556460","1","434610833"
"101","663_94304","663_2556461","1","434610833"
"101","663_94312","663_2556464","1","434610833"
"101","663_94304","663_2556465","1","434610833"
"101","663_94304","663_2556468","1","434610833"
"101","663_94312","663_2556472","1","434610833"
"101","663_94304","663_2556473","1","434610833"
"101","663_94304","663_2556476","1","434610833"
"101","663_94312","663_2556479","1","434610833"
"101","663_94304","663_2556480","1","434610833"
"101","663_94304","663_2556484","1","434610833"
"101","663_94312","663_2556487","1","434610833"
"101","663_94304","663_2556488","1","434610833"
"101","663_94304","663_2556491","1","434610833"
"101","663_94312","663_2556494","1","434610833"
"101","663_94315","663_2556495","1","434610833"
"101","663_94304","663_2556496","1","434610833"
"101","663_94304","663_2556498","1","434610833"
"101","663_94312","663_2556502","1","434610833"
"101","663_94304","663_2556503","1","434610833"
"101","663_94304","663_2556506","1","434610833"
"101","663_94312","663_2556510","1","434610833"
"101","663_94304","663_2556511","1","434610833"
"101","663_94304","663_2556514","1","434610833"
"101","663_94312","663_2556516","1","434610833"
"101","663_94304","663_2556518","1","434610833"
"101","663_94304","663_2556520","1","434610833"
"101","663_94312","663_2556523","1","434610833"
"101","663_94304","663_2556525","1","434610833"
"101","663_94304","663_2556527","1","434610833"
"101","663_94312","663_2556529","1","434610833"
"101","663_94304","663_2556532","1","434610833"
"101","663_94304","663_2556534","1","434610833"
"101","663_94312","663_2556536","1","434610833"
"101","663_94304","663_2556538","1","434610833"
"101","663_94310","663_2556541","1","434610833"
"101","663_94390","663_2559148","0","1442987285"
"101","663_94390","663_2559149","0","1442987285"
"101","663_94390","663_2559150","1","3279824713"
"101","663_94391","663_2559151","1","3827544857"
"101","663_94391","663_2559152","1","827044526"
"101","663_94391","663_2559153","0","3143345634"
"101","663_94391","663_2559154","0","733330110"
"101","663_94391","663_2559155","0","2342313260"
"101","663_94391","663_2559156","0","3143345634"
"101","663_94391","663_2559157","1","434610833"
"101","663_94391","663_2559158","0","733330110"
"101","663_94391","663_2559159","0","1426794825"
"101","663_94391","663_2559160","0","1442987285"
"101","663_94391","663_2559161","1","881589058"
"101","663_94391","663_2559162","1","434610833"
"101","663_94391","663_2559163","1","434610833"
"101","663_94391","663_2559164","1","625245180"
"101","663_94391","663_2559165","0","1067238233"
"101","663_94391","663_2559166","0","1442987285"
"101","663_94391","663_2559167","0","733330110"
"101","663_94391","663_2559168","0","1442987285"
"101","663_94391","663_2559169","1","326852945"
"101","663_94391","663_2559170","1","827044526"
"101","663_94391","663_2559171","1","1735922685"
"101","663_94391","663_2559172","1","2343328411"
"101","663_94392","663_2559173","1","434610833"
"101","663_94392","663_2559174","0","733330110"
"101","663_94392","663_2559175","1","434610833"
"101","663_94392","663_2559176","0","733330110"
"101","663_94392","663_2559177","1","434610833"
"101","663_94392","663_2559178","0","733330110"
"101","663_94392","663_2559179","0","733330110"
"101","663_94392","663_2559180","0","134973413"
"101","663_94392","663_2559181","0","733330110"
"101","663_94392","663_2559182","0","733330110"
"101","663_94392","663_2559183","1","434610833"
"101","663_94392","663_2559184","0","733330110"
"101","663_94392","663_2559185","1","434610833"
"101","663_94392","663_2559186","1","434610833"
"101","663_94392","663_2559187","0","733330110"
"101","663_94392","663_2559188","0","733330110"
"101","663_94392","663_2559189","1","434610833"
"101","663_94392","663_2559190","0","733330110"
"101","663_94392","663_2559191","0","733330110"
"101","663_94392","663_2559192","0","733330110"
"101","663_94392","663_2559193","1","434610833"
"101","663_94392","663_2559194","1","434610833"
"101","663_94392","663_2559195","1","434610833"
"101","663_94392","663_2559196","0","733330110"
"101","663_94392","663_2559197","1","434610833"
"101","663_94392","663_2559198","0","733330110"
"101","663_94392","663_2559199","1","434610833"
"101","663_94392","663_2559200","0","733330110"
"101","663_94392","663_2559201","1","434610833"
"101","663_94392","663_2559202","0","733330110"
"101","663_94392","663_2559203","1","434610833"
"101","663_94392","663_2559204","1","434610833"
"101","663_94392","663_2559205","0","733330110"
"101","663_94392","663_2559206","0","733330110"
"101","663_94392","663_2559207","0","733330110"
"101","663_94392","663_2559208","1","434610833"
"101","663_94392","663_2559209","0","733330110"
"101","663_94392","663_2559210","1","434610833"
"101","663_94392","663_2559211","0","733330110"
"101","663_94392","663_2559212","1","434610833"
"101","663_94392","663_2559213","1","434610833"
"101","663_94392","663_2559214","0","733330110"
"101","663_94392","663_2559215","1","434610833"
"101","663_94392","663_2559216","0","733330110"
"101","663_94392","663_2559217","0","733330110"
"101","663_94392","663_2559218","1","434610833"
"101","663_94392","663_2559219","1","434610833"
"101","663_94392","663_2559220","1","434610833"
"101","663_94392","663_2559221","1","434610833"
"101","663_94392","663_2559222","0","733330110"
"101","663_94392","663_2559223","0","733330110"
"101","663_94392","663_2559224","0","733330110"
"101","663_94392","663_2559225","1","434610833"
"101","663_94392","663_2559226","0","733330110"
"101","663_94392","663_2559227","1","434610833"
"101","663_94392","663_2559228","0","733330110"
"101","663_94392","663_2559229","1","434610833"
"101","663_94392","663_2559230","1","434610833"
"101","663_94392","663_2559231","0","733330110"
"101","663_94392","663_2559232","0","733330110"
"101","663_94392","663_2559233","0","733330110"
"101","663_94392","663_2559234","0","733330110"
"101","663_94392","663_2559235","1","434610833"
"101","663_94392","663_2559236","1","434610833"
"101","663_94392","663_2559237","1","434610833"
"101","663_94392","663_2559238","1","434610833"
"101","663_94392","663_2559239","1","434610833"
"101","663_94393","663_2559240","1","434610833"
"101","663_94393","663_2559241","0","1442987285"
"101","663_94393","663_2559242","1","1735922685"
"101","663_94393","663_2559243","0","3143345634"
"101","663_94393","663_2559244","0","3657888928"
"101","663_94393","663_2559245","1","625245180"
"101","663_94393","663_2559246","0","733330110"
"101","663_94393","663_2559247","0","2342313260"
"101","663_94393","663_2559248","0","1067238233"
"101","663_94393","663_2559249","1","887363602"
"101","663_94393","663_2559250","1","434610833"
"101","663_94393","663_2559251","0","1426794825"
"101","663_94393","663_2559252","0","1442987285"
"101","663_94393","663_2559253","1","881589058"
"101","663_94393","663_2559254","1","2343328411"
"101","663_94393","663_2559255","0","733330110"
"101","663_94394","663_2559256","0","733330110"
"101","663_94394","663_2559257","1","434610833"
"101","663_94394","663_2559258","1","434610833"
"101","663_94394","663_2559259","1","434610833"
"101","663_94394","663_2559260","1","434610833"
"101","663_94394","663_2559261","0","733330110"
"101","663_94394","663_2559262","0","733330110"
"101","663_94394","663_2559263","1","434610833"
"101","663_94394","663_2559264","0","733330110"
"101","663_94394","663_2559265","0","733330110"
"101","663_94394","663_2559266","0","733330110"
"101","663_94394","663_2559267","1","434610833"
"101","663_94394","663_2559268","0","733330110"
"101","663_94394","663_2559269","0","733330110"
"101","663_94394","663_2559270","1","434610833"
"101","663_94394","663_2559271","1","1168462294"
"101","663_94394","663_2559272","1","434610833"
"101","663_94394","663_2559273","0","733330110"
"101","663_94394","663_2559274","0","733330110"
"101","663_94394","663_2559275","0","733330110"
"101","663_94394","663_2559276","0","733330110"
"101","663_94394","663_2559277","1","434610833"
"101","663_94394","663_2559278","0","134973413"
"101","663_94394","663_2559279","1","434610833"
"101","663_94394","663_2559280","1","434610833"
"101","663_94394","663_2559281","0","733330110"
"101","663_94394","663_2559282","1","434610833"
"101","663_94394","663_2559283","0","733330110"
"101","663_94394","663_2559284","0","733330110"
"101","663_94394","663_2559285","0","733330110"
"101","663_94394","663_2559286","0","733330110"
"101","663_94394","663_2559287","1","434610833"
"101","663_94394","663_2559288","0","733330110"
"101","663_94394","663_2559289","1","434610833"
"101","663_94394","663_2559290","1","434610833"
"101","663_94394","663_2559291","0","733330110"
"101","663_94394","663_2559292","1","434610833"
"101","663_94394","663_2559293","1","434610833"
"101","663_94394","663_2559294","0","733330110"
"101","663_94394","663_2559295","0","733330110"
"101","663_94394","663_2559296","0","733330110"
"101","663_94394","663_2559297","1","434610833"
"101","663_94394","663_2559298","0","733330110"
"101","663_94394","663_2559299","0","733330110"
"101","663_94394","663_2559300","1","434610833"
"101","663_94394","663_2559301","1","434610833"
"101","663_94394","663_2559302","1","434610833"
"101","663_94394","663_2559303","1","434610833"
"101","663_94394","663_2559304","0","733330110"
"101","663_94394","663_2559305","1","434610833"
"101","663_94394","663_2559306","1","434610833"
"101","663_94394","663_2559307","1","434610833"
"101","663_94394","663_2559308","1","434610833"
"101","663_94395","663_2559309","0","733330110"
"101","663_94395","663_2559310","0","733330110"
"101","663_94395","663_2559311","0","733330110"
"101","663_94395","663_2559312","0","733330110"
"101","663_94395","663_2559313","0","733330110"
"101","663_94395","663_2559314","0","733330110"
"101","663_94395","663_2559315","0","733330110"
"101","663_94395","663_2559316","0","733330110"
"101","663_94395","663_2559317","0","733330110"
"101","663_94395","663_2559318","0","733330110"
"101","663_94395","663_2559319","0","733330110"
"101","663_94395","663_2559320","0","733330110"
"101","663_94395","663_2559321","0","733330110"
"101","663_94395","663_2559322","1","434610833"
"101","663_94395","663_2559323","1","434610833"
"101","663_94395","663_2559324","1","434610833"
"101","663_94395","663_2559325","1","434610833"
"101","663_94395","663_2559326","1","434610833"
"101","663_94395","663_2559327","1","434610833"
"101","663_94395","663_2559328","1","434610833"
"101","663_94395","663_2559329","1","434610833"
"101","663_94395","663_2559330","1","434610833"
"101","663_94395","663_2559331","1","434610833"
"101","663_94395","663_2559332","1","434610833"
"101","663_94395","663_2559333","1","434610833"
"101","663_94395","663_2559334","1","434610833"
"101","663_94396","663_2559335","1","434610833"
"102","663_78122","663_1943109","0","3275524403"
"102","663_78122","663_1943110","0","3275524403"
"102","663_78122","663_1943111","0","3275524403"
"102","663_78122","663_1943112","0","3275524403"
"102","663_78122","663_1943113","0","3275524403"
"102","663_78122","663_1943114","0","3275524403"
"102","663_78122","663_1943115","0","3275524403"
"102","663_78122","663_1943116","0","3275524403"
"102","663_78122","663_1943122","0","3275524403"
"102","663_78122","663_1943123","0","3275524403"
"102","663_78122","663_1943124","0","3275524403"
"102","663_78122","663_1943125","0","3275524403"
"102","663_78122","663_1943126","0","3275524403"
"102","663_78122","663_1943127","0","3275524403"
"102","663_78122","663_1943136","0","3275524403"
"102","663_78122","663_1943137","0","3275524403"
"102","663_78122","663_1943140","0","3275524403"
"102","663_78122","663_1943141","0","3275524403"
"102","663_78122","663_1943142","0","3275524403"
"102","663_78122","663_1943149","0","3275524403"
"102","663_78122","663_1943150","0","3275524403"
"102","663_78122","663_1943151","0","3275524403"
"102","663_78122","663_1943152","0","3275524403"
"102","663_78122","663_1943153","0","3275524403"
"102","663_78122","663_1943158","0","3275524403"
"102","663_78122","663_1943159","0","3275524403"
"102","663_78122","663_1943160","0","3275524403"
"102","663_78122","663_1943161","0","3275524403"
"102","663_78122","663_1943167","0","3275524403"
"102","663_78122","663_1943168","0","3275524403"
"102","663_78122","663_1943169","0","3275524403"
"102","663_78122","663_1943170","0","3275524403"
"102","663_78122","663_1943171","0","3275524403"
"102","663_78122","663_1943172","0","3275524403"
"102","663_78122","663_1943173","0","3275524403"
"102","663_78122","663_1943174","0","3275524403"
"102","663_78122","663_1943175","0","3275524403"
"102","663_78122","663_1943176","0","3275524403"
"102","663_78122","663_1943177","0","3275524403"
"102","663_78122","663_1943188","0","3275524403"
"102","663_78122","663_1943189","0","3275524403"
"102","663_78122","663_1943190","0","3275524403"
"102","663_78122","663_1943191","0","3275524403"
"102","663_78122","663_1943195","1","1216917393"
"102","663_78122","663_1943196","1","1216917393"
"102","663_78122","663_1943197","1","1216917393"
"102","663_78122","663_1943198","1","1216917393"
"102","663_78122","663_1943199","1","1216917393"
"102","663_78122","663_1943200","1","1216917393"
"102","663_78122","663_1943201","1","1216917393"
"102","663_78122","663_1943202","1","1216917393"
"102","663_78122","663_1943208","1","1216917393"
"102","663_78122","663_1943209","1","1216917393"
"102","663_78122","663_1943210","1","1216917393"
"102","663_78122","663_1943211","1","1216917393"
"102","663_78122","663_1943212","1","1216917393"
"102","663_78122","663_1943213","1","1216917393"
"102","663_78122","663_1943222","1","1216917393"
"102","663_78122","663_1943223","1","1216917393"
"102","663_78122","663_1943226","1","1216917393"
"102","663_78122","663_1943227","1","1216917393"
"102","663_78122","663_1943228","1","1216917393"
"102","663_78122","663_1943235","1","1216917393"
"102","663_78122","663_1943236","1","1216917393"
"102","663_78122","663_1943237","1","1216917393"
"102","663_78122","663_1943238","1","1216917393"
"102","663_78122","663_1943239","1","1216917393"
"102","663_78122","663_1943244","1","1216917393"
"102","663_78122","663_1943245","1","1216917393"
"102","663_78122","663_1943246","1","1216917393"
"102","663_78122","663_1943247","1","1216917393"
"102","663_78122","663_1943253","1","1216917393"
"102","663_78122","663_1943254","1","1216917393"
"102","663_78122","663_1943255","1","1216917393"
"102","663_78122","663_1943256","1","1216917393"
"102","663_78122","663_1943257","1","1216917393"
"102","663_78122","663_1943258","1","1216917393"
"102","663_78122","663_1943259","1","1216917393"
"102","663_78122","663_1943260","1","1216917393"
"102","663_78122","663_1943261","1","1216917393"
"102","663_78122","663_1943262","1","1216917393"
"102","663_78122","663_1943263","1","1216917393"
"102","663_78122","663_1943274","1","1216917393"
"102","663_78122","663_1943275","1","1216917393"
"102","663_78122","663_1943276","1","1216917393"
"102","663_78122","663_1943277","1","1216917393"
"103","663_66185","663_1651148","0","3425359505"
"103","663_66187","663_1651153","0","3425359505"
"103","663_66183","663_1652217","1","1981216786"
"103","663_66183","663_1652218","0","3425359505"
"103","663_66183","663_1652219","0","3425359505"
"103","663_66183","663_1652220","1","1981216786"
"103","663_66184","663_1652224","0","3425359505"
"103","663_66184","663_1652225","1","1981216786"
"103","663_66184","663_1652227","1","1981216786"
"103","663_66184","663_1652228","0","3425359505"
"103","663_66185","663_1652229","0","3425359505"
"103","663_66186","663_1652230","1","1981216786"
"103","663_66186","663_1652231","1","1981216786"
"103","663_66187","663_1652232","0","3425359505"
"103","663_87366","663_2250953","0","2909772855"
"103","663_87685","663_2263908","1","1981216786"
"103","663_87685","663_2263909","1","1981216786"
"103","663_87685","663_2263910","0","3425359505"
"103","663_87685","663_2263911","0","3425359505"
"103","663_95032","663_2581543","1","1981216786"
"103","663_95032","663_2581544","0","3425359505"
"103","663_95032","663_2581545","0","3425359505"
"103","663_95032","663_2581546","1","1981216786"
"106","663_94285","663_2555571","0","3760923012"
"106","663_94286","663_2555572","0","3760923012"
"106","663_94285","663_2555575","1","3018054710"
"106","663_94286","663_2555576","1","3018054710"
"11","663_88660","663_2317368","1","2751275120"
"11","663_88660","663_2317369","0","3918793053"
"11","663_88660","663_2317370","1","3479134519"
"11","663_88660","663_2317372","0","3918793053"
"11","663_88660","663_2317373","1","2751275120"
"11","663_88660","663_2317374","1","2751275120"
"11","663_88660","663_2317376","1","3243804829"
"11","663_88660","663_2317377","1","3243804829"
"11","663_88660","663_2317379","1","3243804829"
"11","663_88660","663_2317382","0","3918793053"
"11","663_88660","663_2317383","1","1055027418"
"11","663_88660","663_2317384","1","2751275120"
"11","663_88660","663_2317385","1","2751275120"
"11","663_88660","663_2317389","1","2751275120"
"11","663_88660","663_2317390","0","3918793053"
"11","663_88660","663_2317391","1","3479134519"
"11","663_88660","663_2317393","1","3479134519"
"11","663_88660","663_2317394","1","3243804829"
"11","663_88660","663_2317396","1","2751275120"
"11","663_88660","663_2317398","1","3243804829"
"11","663_88660","663_2317400","0","2691626286"
"11","663_88660","663_2317401","1","2751275120"
"11","663_88660","663_2317402","1","3243804829"
"11","663_88660","663_2317403","1","3243804829"
"11","663_88660","663_2317404","1","2751275120"
"11","663_88660","663_2317405","1","3243804829"
"11","663_88660","663_2317412","1","2751275120"
"11","663_88660","663_2317413","0","1984198845"
"11","663_88660","663_2317414","1","1583039559"
"11","663_88660","663_2317416","1","2751275120"
"11","663_88660","663_2317418","1","3243804829"
"11","663_88660","663_2317420","1","2751275120"
"11","663_88660","663_2317422","1","3243804829"
"11","663_88660","663_2317424","1","2751275120"
"11","663_88660","663_2317426","1","3243804829"
"11","663_88660","663_2317428","1","3322529603"
"11","663_88660","663_2317429","1","3243804829"
"11","663_88660","663_2317431","1","3243804829"
"11","663_88660","663_2317433","1","2751275120"
"11","663_88660","663_2317436","1","2751275120"
"11","663_88660","663_2317437","1","3479134519"
"11","663_88660","663_2317438","1","3243804829"
"11","663_88660","663_2317439","1","2751275120"
"11","663_88660","663_2317440","1","3243804829"
"11","663_88660","663_2317441","1","3243804829"
"11","663_88660","663_2317447","1","2751275120"
"11","663_88660","663_2317451","1","2751275120"
"11","663_88660","663_2317453","1","3243804829"
"11","663_88660","663_2317455","1","2331862151"
"11","663_88660","663_2317456","1","2751275120"
"11","663_88660","663_2317458","1","3479134519"
"11","663_88660","663_2317460","1","3243804829"
"11","663_88660","663_2317462","1","2751275120"
"11","663_88660","663_2317464","1","3243804829"
"11","663_88660","663_2317466","1","3479134519"
"11","663_88660","663_2317468","1","2751275120"
"11","663_88660","663_2317469","0","3918793053"
